age,location,text,r,g,b,x,y
20代,横浜,男子トイレにもおむつ替え台の設置を!!,-11.78606126,1.390019313,2.611163153,10.80522285,-14.55726846
20代,横浜,実家に里帰り出産を検討しても近くに産める病院がない。,3.259128496,-2.058995072,-8.215767897,-17.40121948,-5.734679266
20代,横浜,出産での費用が全て公費でまかなってもらえるとありがたい。最近はたくさんの産院があるけれど、多くの産院が公費だけではなく自費もはらわなければ出産できない。,-2.842282388,11.06932665,-7.447733115,-19.12285866,14.14565758
20代,横浜,出産費用をもっと公費でまかなってほしい。,-1.326183018,8.623230343,-4.650458114,-14.33695619,13.28805173
40代,横浜,知り合いのいないところで働いていて、今度出産があった際にどのように妻を支えていけばいいのか考えると出産直後を支援する場などがあればいいと思います。,-3.042951441,5.265325668,-0.907526056,-9.457735738,9.456511197
20代,横浜,ベビーカー＆抱っこひも　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ママたちにもっとみんあがあたたかい目、心がある人が増えたらいいのに！！（特に電車）,-9.77237377,-1.3325286,6.219279321,11.54511601,-8.876602208
40代,横浜,出産、予防接種の助成をもっと増やしてほしい,-1.854504062,8.797074005,-7.360595768,-16.84113458,14.89883233
20代,横浜,出産費用が高いので安くなるといいな。産後の生活不安,-1.220974911,5.790622067,-6.831374984,-17.45466304,7.537440783
30代,横浜,妊娠中健診の費用がクリニックだと高くて補助券使っても厳しかった。差を無くして欲しい。,1.566754628,4.267615687,-6.745201868,-17.38616128,5.255511788
30代,横浜,（足が悪いので…）産科のHPでもフリースタイル分娩ができたらいいなーと思います。,-0.301514655,3.1505603,1.926154549,-9.774084653,1.760709738
30代,横浜,室内で遊べる場所をもっと増やしてほしい！,0.572304653,-0.479470979,7.738511247,-2.073070457,0.482340444
20代,横浜,出産手当があっても、費用が高いように思う。消費税UPで金銭など考えると、公費でまかなえる方が子どもにもお金をまわせる。,-3.148249746,10.40636804,-10.6448992,-20.77075161,16.20848145
30代,横浜,産婦人科をもっと増やしてほしい!!,1.966363858,-1.448148005,-7.425902108,-16.67544084,-3.904804311
30代,横浜,出産費用が高かったー,0.405255656,1.288366024,-4.524354628,-11.46263131,3.232925728
30代,横浜,産後に支えてくれる人、地域のサポート、場所があるといいと思います。,0.603255719,-2.762579193,-5.929699477,-11.02862065,-3.812401142
30代,横浜,出産費用、検診代がとっても高いです。安心して産めるようになるといいと思います。,-3.530840469,7.161299057,-1.327061368,-10.0100351,9.426138306
30代,横浜,ハイリスク＆高齢妊娠中にもっとチョイスを与えてほしい。,-0.127411936,-2.581867513,-5.63396575,-10.09145842,-3.015996657
４０代,横浜,出産費用を公費で全額お願いします。出産前に保育園に短期（３ヶ月）でなくずっと希望すれば入園が継続できるように！,1.578651129,8.447777065,-1.56009751,-10.00746169,16.86245111
２０代,横浜,妊娠確認時に病院に３回行った。そのため出費約３万円。負担してくれたらいいな,2.19595724,2.226184514,-6.954962332,-17.04786077,2.327860308
３０代,横浜,妊娠中切迫早産で入院してお金がかなりかかった。もう少し補助があると良いです。入院したので補助券が使えませんでした。,1.687849356,4.050186449,-6.868176637,-17.44135596,4.957390721
30代,横浜,お医者さんがやさしくない。里帰りできる病院がたくさんあるといいですね。,4.985310307,-3.034324864,-4.882229189,-11.63076455,-7.751710743
30代,横浜,３回目の出産、毎回お産の度に検診費が高～い！分娩費は、さらに！公費負担増やして～,0.497284506,5.734837613,-6.687097978,-17.58164155,7.610106967
不明,横浜,保育園の数を増やしてほしい！,6.282665926,6.056126716,1.845351764,15.10287722,5.562834885
30代,横浜,だんなが忙しく1人での育児にイライラしてしまう…ちょっと１人になる時間がほしいなぁ…,1.870285947,-3.148310213,-8.206564774,-16.09392265,-4.34762278
不明,横浜,実家が遠いので子育てで頼れる人がいない。,3.464901008,-2.850093522,-5.78872137,-13.23821066,-6.307648954
30代,横浜,出産費用が高いので産むのに少し考えてしまう。もう少し公費多くしてほしい。,0.483358148,4.82244894,-5.997686946,-16.85536381,6.419085268
30代,横浜,妊娠中健診無料券があっても毎回支払していた。エコー毎回やらなくても良かったのかな～,1.250028204,4.950551107,-6.620044597,-17.37619188,5.905616265
不明,横浜,ベビーカーで気軽に乗れる電車を！保育園もっと増やして,-4.163420096,-0.932312089,4.992060923,12.64926977,-4.583080866
４０代,横浜,出産するまでは、出産がゴール。でも実はそれからが大変。そんなこと、出産前は知らなかった。もっと産まれた後のことを産まれる前に知りたかったな。,1.171715437,-1.100604461,-11.10221035,-20.56784237,-4.741653766
３０代,横浜,出産の予約を近くの病院でとれない。,0.465699305,-1.890414687,-7.408770447,-16.0782589,-2.985822228
30代,横浜,夜泣き,2.072885386,-1.683341243,-5.206950074,-13.0157431,-3.355688151
２０代,横浜,里帰り出産時にも県をまたがないで　その時に妊娠中健康診査受診票で公費負担を受けられるようにしてほしい！！,-1.138849505,4.687541866,4.057551343,-5.768634277,5.233966763
30代,横浜,出産後のママの心のケアをしっかりと行える環境があるとうれしいです。,-0.382789226,-3.220504516,-4.758662333,-8.706545073,-3.603212511
30代,横浜,区で産後のママがゆっくり休める場所を作ってほしい。,4.199491448,0.049952468,-0.837903625,7.044672254,8.339334759
２０代,横浜,地下鉄にエレベーターを増やしてほしい,-7.939956169,-2.280778679,3.70168384,6.855841568,-12.61034679
２０代,横浜,分娩施設が少なく費用が高い！,-3.218359343,4.883719899,-4.266439842,-12.45063777,8.903793418
30代,横浜,出産費用は一定額でなく全額補助してほしい。,-2.58445128,9.86178269,-9.64544878,-19.73076937,16.05830178
不明,横浜,出産費用は、できれば全額公費でまかなってもらえたら嬉しいです。,-1.293614909,9.392509488,-7.245473612,-16.84061491,14.96002079
２０代,横浜,産婦人科をたくさん増やしてほしい!!,0.965788278,3.828396456,-5.405186259,-16.03744755,4.933608345
30代,横浜,もっと出産費用を安くして～!!,1.0855815,2.726493676,-3.516613973,-12.92631513,3.704328537
２０代,横浜,妊娠中健診代もっと安くなったらいいのに…出産費用を安くしてほしい!!,-0.32814268,7.662228769,-7.685179624,-18.10053156,9.504212932
30代,横浜,出産費用をもう少し助けてほしい。子どもはほしいけど、お金が心配。,-1.953916047,10.27612848,-8.451613304,-18.74966126,15.82541262
30代,横浜,稲城市に住んでいます。産院の選択肢が市内に２つしかないので増やしてほしいです。,5.5093485,-4.450349781,-3.118619123,-8.659092077,-10.04039365
４０代,横浜,元気に産まれてほしい,-5.324722029,-2.349816522,3.446068816,5.637336415,-6.249270177
30代,横浜,出産費用を安くするか免除してほしい。,-1.788174354,8.338394945,-4.496851009,-14.31212251,13.36021321
３０代,横浜,産婦人科をもっと増やしてほしい。,2.072836347,-1.69401637,-5.207127664,-13.01714801,-3.355538853
30代,横浜,横浜市民病院は里帰り出産の妊娠中の検診を受けてくれない！,2.274935523,0.30614859,-8.202419306,-17.93471944,-2.067451862
30代,横浜,出産費が高い。すべてが公費になってほしい。そしてお祝い金がほしい。,-2.432906743,9.735095287,-8.515546088,-18.75397582,15.8342032
３０代,横浜,出産費用高い！検診の待ち時間が長いし大変なのに４時間しか会社休めない。お休みにして欲しい!！保育日代も高い、横浜市は全て高い!!,-0.821809257,0.07010864,0.617272257,-2.321140302,13.58472751
２０代,横浜,出産の入院費とかも国で負担して欲しいです。,-2.220102638,10.43987815,-9.691919787,-19.73331047,16.06319511
２０代,横浜,妊娠、出産にかかる費用の援助がまだまだ少ない。これじゃ少子化が止まらない。つまり日本終了。,-1.625566202,11.28740885,-8.946877411,-18.69621185,17.07367921
20代,横浜,平日も子供に会いたい!!早く帰らせて!!,1.029460406,-1.641792064,5.359385071,0.305746882,4.48070208
30代,横浜,同じ時期に出産予定のママたちが気軽に集まって情報交換とか出来る場所が沢山あったらいいのにな！と思います。,-6.163548252,-5.038729907,-1.213416414,-1.485341857,-14.68495439
20代,横浜,出産費用以外にもお金がかかるので、（オムツ代etc…）そっちの助成があれば…,-2.590164199,5.209008274,-4.691489196,-13.21081824,9.176190524
１０代,横浜,小っこい子供達が独占して使えるような公園や広場が増えていけばいいな。,6.82467264,-3.043201643,-0.00843249,-3.96271216,-11.13185868
不明,横浜,検診や出産費用が高い。,-1.737518048,9.013215826,-4.724645263,-14.35193364,13.35962155
30代,横浜,保育園に入りやすくしてほしい。,8.863071211,1.312279294,1.832273595,9.101013916,2.010907018
30代,横浜,教育費を安くしてほしい。出産費の補助が増えたら有難いです。,-2.206485675,9.58577965,-8.641440458,-18.75365941,15.82495722
30代,横浜,無痛分娩ができる施設が増えるといいです（from山梨県）,4.829178573,-10.40394502,-2.902736655,-8.916254338,-18.40534832
20代,横浜,テープ式オツムがたくさんあまってる！うまくみんなで使えたら。,5.722933659,-10.60557392,-4.342239513,-10.71081899,-18.56413872
30代,横浜,育休中だけど、この先ちゃんと社会に復帰できるか不安。あと、地域でママ友と交流できるイベントがもっとあればいいな。,1.810796207,-5.95113874,0.540610197,2.817868795,12.97738027
３０代,横浜,大学病院の待ち時間が長いので困っています。,1.254411266,0.772691502,-5.435913178,-15.34411591,0.735608526
